5.00e+00,7.92e-01
4.14e+00,6.43e-01
3.86e+00,6.70e-01
3.61e+00,6.10e-01
3.55e+00,5.84e-01
3.46e+00,6.05e-01
3.34e+00,5.97e-01
3.26e+00,5.66e-01
3.22e+00,5.36e-01
3.15e+00,4.84e-01
4.59e+00,7.70e-01
3.97e+00,6.58e-01
3.71e+00,5.89e-01
3.65e+00,5.83e-01
3.49e+00,5.34e-01
3.34e+00,5.29e-01
3.17e+00,4.84e-01
3.09e+00,4.80e-01
3.01e+00,4.60e-01
2.90e+00,4.10e-01
3.17e+00,5.49e-01
2.87e+00,4.52e-01
2.73e+00,4.62e-01
2.64e+00,4.25e-01
2.53e+00,3.84e-01
2.47e+00,4.00e-01
2.43e+00,3.93e-01
2.39e+00,3.88e-01
2.30e+00,3.40e-01
2.28e+00,3.45e-01
2.44e+00,4.06e-01
2.32e+00,3.61e-01
2.18e+00,3.29e-01
2.12e+00,3.36e-01
2.08e+00,3.29e-01
2.09e+00,3.11e-01
1.99e+00,2.98e-01
1.98e+00,3.14e-01
1.96e+00,3.02e-01
1.92e+00,3.03e-01
2.51e+00,4.22e-01
2.34e+00,3.70e-01
2.19e+00,3.78e-01
2.11e+00,3.26e-01
2.05e+00,3.02e-01
2.00e+00,2.95e-01
1.98e+00,2.93e-01
1.90e+00,2.90e-01
1.87e+00,2.70e-01
1.84e+00,2.87e-01
1.96e+00,3.63e-01
1.85e+00,3.01e-01
1.86e+00,3.19e-01
1.78e+00,2.82e-01
1.73e+00,2.80e-01
1.75e+00,2.85e-01
1.72e+00,2.74e-01
1.69e+00,2.80e-01
1.67e+00,2.70e-01
1.67e+00,2.78e-01
1.84e+00,3.68e-01
1.77e+00,2.93e-01
1.68e+00,2.87e-01
1.68e+00,2.79e-01
1.66e+00,2.83e-01
1.60e+00,2.79e-01
1.59e+00,2.77e-01
1.60e+00,2.73e-01
1.59e+00,2.59e-01
1.57e+00,2.53e-01
1.72e+00,3.30e-01
1.65e+00,2.85e-01
1.58e+00,2.83e-01
1.54e+00,2.81e-01
1.52e+00,2.78e-01
1.51e+00,2.72e-01
1.50e+00,2.74e-01
1.51e+00,2.79e-01
1.51e+00,2.75e-01
1.49e+00,2.68e-01
1.80e+00,3.58e-01
1.67e+00,3.28e-01
1.62e+00,3.26e-01
1.55e+00,3.08e-01
1.53e+00,2.82e-01
1.51e+00,2.88e-01
1.50e+00,2.90e-01
1.50e+00,2.87e-01
1.45e+00,2.72e-01
1.47e+00,2.79e-01
1.52e+00,2.93e-01
1.50e+00,2.70e-01
1.46e+00,2.71e-01
1.44e+00,2.69e-01
1.44e+00,2.57e-01
1.43e+00,2.56e-01
1.40e+00,2.55e-01
1.42e+00,2.50e-01
1.43e+00,2.54e-01
1.44e+00,2.55e-01
1.60e+00,3.13e-01
1.53e+00,3.00e-01
1.47e+00,2.86e-01
1.47e+00,2.65e-01
1.44e+00,2.64e-01
1.43e+00,2.57e-01
1.43e+00,2.69e-01
1.44e+00,2.64e-01
1.43e+00,2.59e-01
1.39e+00,2.50e-01
1.65e+00,3.30e-01
1.56e+00,2.94e-01
1.49e+00,2.92e-01
1.46e+00,2.80e-01
1.44e+00,2.72e-01
1.42e+00,2.73e-01
1.41e+00,2.61e-01
1.41e+00,2.75e-01
1.39e+00,2.63e-01
1.39e+00,2.57e-01
1.52e+00,3.12e-01
1.44e+00,2.85e-01
1.42e+00,2.95e-01
1.38e+00,2.74e-01
1.38e+00,2.77e-01
1.37e+00,2.75e-01
1.36e+00,2.66e-01
1.40e+00,2.69e-01
1.33e+00,2.63e-01
1.37e+00,2.68e-01
1.61e+00,3.61e-01
1.50e+00,3.11e-01
1.43e+00,3.08e-01
1.45e+00,3.59e-01
1.38e+00,2.85e-01
1.36e+00,2.86e-01
1.34e+00,2.74e-01
1.35e+00,2.79e-01
1.33e+00,2.67e-01
1.33e+00,2.77e-01
1.43e+00,2.97e-01
1.36e+00,2.90e-01
1.34e+00,2.92e-01
1.32e+00,2.87e-01
1.31e+00,2.80e-01
1.31e+00,2.75e-01
1.31e+00,2.67e-01
1.29e+00,2.71e-01
1.31e+00,2.58e-01
1.30e+00,2.70e-01
