5.41e+00,1.14e+00
4.79e+00,9.34e-01
4.55e+00,7.47e-01
4.45e+00,6.81e-01
4.28e+00,7.16e-01
4.10e+00,6.07e-01
4.00e+00,6.44e-01
3.71e+00,5.70e-01
3.66e+00,5.58e-01
3.53e+00,4.79e-01
5.20e+00,8.58e-01
4.66e+00,6.41e-01
4.49e+00,6.13e-01
4.32e+00,5.27e-01
4.12e+00,5.29e-01
3.98e+00,5.40e-01
3.85e+00,4.48e-01
3.68e+00,4.39e-01
3.57e+00,3.64e-01
3.40e+00,3.67e-01
5.01e+00,6.95e-01
4.56e+00,6.11e-01
4.35e+00,5.31e-01
4.14e+00,5.13e-01
4.01e+00,4.75e-01
3.87e+00,4.56e-01
3.73e+00,4.51e-01
3.56e+00,4.14e-01
3.45e+00,4.13e-01
3.36e+00,3.82e-01
3.56e+00,5.12e-01
3.27e+00,4.52e-01
3.16e+00,4.14e-01
3.02e+00,3.68e-01
2.89e+00,3.40e-01
2.82e+00,3.52e-01
2.76e+00,3.26e-01
2.65e+00,3.44e-01
2.62e+00,3.09e-01
2.58e+00,3.07e-01
3.59e+00,5.21e-01
3.35e+00,4.39e-01
3.07e+00,3.97e-01
2.99e+00,3.83e-01
2.83e+00,3.74e-01
2.72e+00,3.53e-01
2.63e+00,3.49e-01
2.61e+00,4.54e-01
2.52e+00,4.18e-01
2.46e+00,3.17e-01
2.64e+00,3.54e-01
2.48e+00,3.30e-01
2.40e+00,3.18e-01
2.32e+00,3.26e-01
2.26e+00,2.90e-01
2.19e+00,2.74e-01
2.16e+00,2.72e-01
2.15e+00,2.65e-01
2.11e+00,2.79e-01
2.06e+00,2.60e-01
2.26e+00,3.66e-01
2.10e+00,3.01e-01
2.07e+00,2.73e-01
2.03e+00,2.95e-01
1.99e+00,2.71e-01
1.99e+00,2.67e-01
1.97e+00,2.60e-01
1.91e+00,2.61e-01
1.89e+00,2.33e-01
1.88e+00,2.36e-01
2.38e+00,4.23e-01
2.17e+00,3.48e-01
2.09e+00,3.30e-01
2.05e+00,3.36e-01
1.97e+00,3.00e-01
1.93e+00,2.92e-01
1.90e+00,2.76e-01
1.87e+00,2.69e-01
1.83e+00,2.63e-01
1.85e+00,2.54e-01
1.97e+00,3.43e-01
1.88e+00,2.89e-01
1.82e+00,2.89e-01
1.80e+00,2.81e-01
1.76e+00,2.61e-01
1.75e+00,2.69e-01
1.74e+00,2.56e-01
1.73e+00,2.72e-01
1.73e+00,2.51e-01
1.72e+00,2.59e-01
1.86e+00,3.21e-01
1.80e+00,2.83e-01
1.74e+00,2.65e-01
1.71e+00,2.73e-01
1.67e+00,2.51e-01
1.67e+00,2.58e-01
1.66e+00,2.57e-01
1.65e+00,2.54e-01
1.65e+00,2.36e-01
1.63e+00,2.45e-01
1.96e+00,3.59e-01
1.81e+00,3.03e-01
1.77e+00,2.94e-01
1.70e+00,2.76e-01
1.69e+00,2.63e-01
1.66e+00,2.68e-01
1.62e+00,2.67e-01
1.64e+00,2.60e-01
1.64e+00,2.62e-01
1.61e+00,2.49e-01
2.06e+00,3.92e-01
1.87e+00,3.19e-01
1.77e+00,3.15e-01
1.73e+00,2.92e-01
1.69e+00,2.93e-01
1.66e+00,2.80e-01
1.61e+00,2.71e-01
1.60e+00,2.74e-01
1.61e+00,2.59e-01
1.58e+00,2.66e-01
2.11e+00,4.22e-01
1.92e+00,3.53e-01
1.81e+00,3.23e-01
1.71e+00,2.98e-01
1.68e+00,3.04e-01
1.63e+00,2.74e-01
1.61e+00,2.93e-01
1.60e+00,2.85e-01
1.59e+00,2.74e-01
1.57e+00,2.77e-01
2.16e+00,4.42e-01
1.94e+00,3.64e-01
1.83e+00,3.27e-01
1.73e+00,3.16e-01
1.69e+00,3.16e-01
1.64e+00,2.98e-01
1.60e+00,2.94e-01
1.58e+00,2.83e-01
1.60e+00,2.84e-01
1.56e+00,2.70e-01
1.63e+00,2.96e-01
1.58e+00,2.91e-01
1.55e+00,2.82e-01
1.52e+00,2.70e-01
1.51e+00,2.75e-01
1.50e+00,2.70e-01
1.50e+00,2.78e-01
1.47e+00,2.72e-01
1.48e+00,2.58e-01
1.46e+00,2.67e-01
1.69e+00,3.26e-01
1.62e+00,2.88e-01
1.57e+00,2.99e-01
1.55e+00,2.86e-01
1.52e+00,2.79e-01
1.49e+00,2.80e-01
1.49e+00,2.71e-01
1.50e+00,2.66e-01
1.48e+00,2.63e-01
1.47e+00,2.65e-01
1.56e+00,3.05e-01
1.50e+00,2.81e-01
1.48e+00,2.85e-01
1.45e+00,2.76e-01
1.45e+00,2.78e-01
1.43e+00,2.79e-01
1.42e+00,2.64e-01
1.42e+00,2.67e-01
1.42e+00,2.66e-01
1.44e+00,2.69e-01
1.61e+00,3.25e-01
1.54e+00,2.98e-01
1.49e+00,2.91e-01
1.47e+00,2.86e-01
1.46e+00,2.72e-01
1.46e+00,2.70e-01
1.45e+00,2.73e-01
1.44e+00,2.65e-01
1.43e+00,2.65e-01
1.42e+00,2.63e-01
1.49e+00,2.80e-01
1.44e+00,2.66e-01
1.41e+00,2.59e-01
1.41e+00,2.57e-01
1.42e+00,2.68e-01
1.41e+00,2.62e-01
1.42e+00,2.61e-01
1.40e+00,2.60e-01
1.39e+00,2.58e-01
1.38e+00,2.60e-01
1.55e+00,2.95e-01
1.47e+00,2.75e-01
1.44e+00,2.66e-01
1.43e+00,2.63e-01
1.41e+00,2.62e-01
1.42e+00,2.63e-01
1.41e+00,2.61e-01
1.40e+00,2.51e-01
1.39e+00,2.56e-01
1.40e+00,2.50e-01
