6.62e+00,9.60e-01
4.89e+00,9.20e-01
4.71e+00,8.44e-01
4.34e+00,8.34e-01
4.30e+00,8.54e-01
4.20e+00,7.73e-01
4.03e+00,7.51e-01
3.95e+00,7.42e-01
3.85e+00,7.06e-01
3.67e+00,6.49e-01
3.76e+00,8.29e-01
3.63e+00,7.68e-01
3.48e+00,6.97e-01
3.23e+00,6.59e-01
3.16e+00,6.60e-01
2.99e+00,6.42e-01
2.98e+00,6.17e-01
2.78e+00,5.95e-01
2.75e+00,5.33e-01
2.62e+00,5.58e-01
2.89e+00,8.98e-01
2.56e+00,8.21e-01
2.35e+00,7.73e-01
2.19e+00,7.40e-01
2.08e+00,7.03e-01
2.01e+00,7.09e-01
1.88e+00,6.75e-01
1.84e+00,6.48e-01
1.78e+00,6.25e-01
1.73e+00,6.05e-01
2.73e+00,9.95e-01
2.35e+00,8.92e-01
2.20e+00,8.54e-01
2.04e+00,8.24e-01
1.90e+00,8.08e-01
1.80e+00,7.60e-01
1.71e+00,7.50e-01
1.65e+00,7.11e-01
1.56e+00,6.82e-01
1.51e+00,6.71e-01
2.70e+00,1.02e+00
2.28e+00,9.52e-01
2.12e+00,8.82e-01
1.94e+00,8.37e-01
1.80e+00,8.25e-01
1.72e+00,7.93e-01
1.64e+00,7.71e-01
1.53e+00,7.65e-01
1.45e+00,7.11e-01
1.36e+00,7.08e-01
1.78e+00,7.68e-01
1.56e+00,7.62e-01
1.47e+00,7.52e-01
1.40e+00,6.94e-01
1.36e+00,6.84e-01
1.27e+00,6.73e-01
1.24e+00,6.53e-01
1.21e+00,6.47e-01
1.17e+00,6.37e-01
1.12e+00,6.06e-01
1.35e+00,6.57e-01
1.22e+00,6.39e-01
1.20e+00,6.29e-01
1.18e+00,6.18e-01
1.15e+00,6.01e-01
1.09e+00,5.74e-01
1.09e+00,5.75e-01
1.08e+00,5.56e-01
1.10e+00,5.80e-01
1.04e+00,5.58e-01
1.21e+00,5.88e-01
1.13e+00,5.66e-01
1.12e+00,5.89e-01
1.05e+00,5.51e-01
1.06e+00,5.55e-01
1.03e+00,5.55e-01
1.04e+00,5.46e-01
1.04e+00,5.53e-01
9.91e-01,5.40e-01
9.90e-01,5.25e-01
1.28e+00,6.46e-01
1.17e+00,6.28e-01
1.13e+00,5.87e-01
1.12e+00,5.89e-01
1.05e+00,5.70e-01
1.04e+00,5.77e-01
1.03e+00,5.65e-01
1.02e+00,5.58e-01
1.00e+00,5.64e-01
1.01e+00,5.59e-01
1.39e+00,6.66e-01
1.23e+00,6.35e-01
1.16e+00,6.04e-01
1.11e+00,6.06e-01
1.09e+00,5.86e-01
1.09e+00,5.98e-01
1.06e+00,5.77e-01
1.03e+00,5.66e-01
1.03e+00,5.70e-01
1.00e+00,5.51e-01
