5.46e+00,1.14e+00
4.92e+00,7.63e-01
4.67e+00,5.84e-01
4.38e+00,5.09e-01
4.17e+00,4.64e-01
3.87e+00,3.90e-01
3.66e+00,3.02e-01
3.50e+00,3.29e-01
3.28e+00,3.84e-01
3.20e+00,2.90e-01
3.75e+00,7.28e-01
3.28e+00,4.55e-01
3.06e+00,4.88e-01
2.87e+00,3.76e-01
2.73e+00,3.56e-01
2.56e+00,3.39e-01
2.52e+00,2.98e-01
2.46e+00,3.30e-01
2.34e+00,3.45e-01
2.33e+00,3.29e-01
2.75e+00,5.57e-01
2.52e+00,4.25e-01
2.32e+00,3.94e-01
2.23e+00,3.81e-01
2.13e+00,3.46e-01
2.08e+00,3.55e-01
2.01e+00,3.40e-01
1.94e+00,3.38e-01
1.91e+00,3.10e-01
1.90e+00,2.97e-01
2.92e+00,6.56e-01
2.61e+00,4.78e-01
2.35e+00,4.05e-01
2.17e+00,3.76e-01
2.10e+00,3.79e-01
1.96e+00,3.38e-01
1.91e+00,3.39e-01
1.82e+00,3.42e-01
1.82e+00,3.30e-01
1.74e+00,3.17e-01
2.17e+00,4.88e-01
1.95e+00,4.10e-01
1.80e+00,3.42e-01
1.77e+00,3.40e-01
1.73e+00,3.15e-01
1.71e+00,3.50e-01
1.64e+00,3.02e-01
1.64e+00,3.02e-01
1.60e+00,3.01e-01
1.56e+00,2.95e-01
1.86e+00,3.71e-01
1.67e+00,3.23e-01
1.65e+00,3.05e-01
1.60e+00,2.99e-01
1.56e+00,2.89e-01
1.52e+00,2.91e-01
1.50e+00,2.72e-01
1.49e+00,2.92e-01
1.45e+00,2.81e-01
1.49e+00,2.81e-01
1.71e+00,3.97e-01
1.59e+00,3.30e-01
1.50e+00,3.04e-01
1.47e+00,2.93e-01
1.46e+00,3.29e-01
1.41e+00,2.98e-01
1.39e+00,2.95e-01
1.43e+00,2.82e-01
1.42e+00,2.78e-01
1.36e+00,2.89e-01
1.56e+00,3.76e-01
1.46e+00,3.00e-01
1.42e+00,2.92e-01
1.43e+00,2.92e-01
1.37e+00,2.87e-01
1.35e+00,2.85e-01
1.35e+00,2.81e-01
1.35e+00,2.80e-01
1.34e+00,2.77e-01
1.34e+00,2.75e-01
1.75e+00,4.20e-01
1.56e+00,3.50e-01
1.47e+00,3.15e-01
1.44e+00,2.92e-01
1.40e+00,3.01e-01
1.36e+00,2.95e-01
1.39e+00,2.98e-01
1.33e+00,2.86e-01
1.35e+00,2.88e-01
1.31e+00,2.83e-01
1.50e+00,3.44e-01
1.40e+00,3.01e-01
1.37e+00,3.06e-01
1.32e+00,2.88e-01
1.33e+00,2.76e-01
1.31e+00,2.76e-01
1.30e+00,2.60e-01
1.29e+00,2.68e-01
1.29e+00,2.65e-01
1.28e+00,2.68e-01
1.64e+00,4.00e-01
1.45e+00,3.50e-01
1.39e+00,3.19e-01
1.36e+00,3.16e-01
1.31e+00,2.96e-01
1.30e+00,3.06e-01
1.29e+00,2.90e-01
1.30e+00,2.93e-01
1.27e+00,2.92e-01
1.27e+00,2.79e-01
1.42e+00,3.38e-01
1.34e+00,2.97e-01
1.29e+00,2.82e-01
1.29e+00,2.71e-01
1.27e+00,2.80e-01
1.26e+00,2.73e-01
1.25e+00,2.69e-01
1.25e+00,2.68e-01
1.22e+00,2.76e-01
1.25e+00,2.73e-01
1.34e+00,3.02e-01
1.30e+00,2.80e-01
1.26e+00,2.81e-01
1.25e+00,2.74e-01
1.25e+00,2.68e-01
1.25e+00,2.67e-01
1.23e+00,2.64e-01
1.23e+00,2.61e-01
1.22e+00,2.65e-01
1.24e+00,2.67e-01
1.32e+00,3.16e-01
1.27e+00,2.77e-01
1.23e+00,2.75e-01
1.23e+00,2.78e-01
1.23e+00,2.63e-01
1.20e+00,2.62e-01
1.21e+00,2.71e-01
1.20e+00,2.67e-01
1.21e+00,2.64e-01
1.20e+00,2.68e-01
1.40e+00,3.60e-01
1.31e+00,3.14e-01
1.25e+00,2.88e-01
1.25e+00,2.84e-01
1.24e+00,2.76e-01
1.21e+00,2.67e-01
1.20e+00,2.74e-01
1.21e+00,2.74e-01
1.21e+00,2.73e-01
1.19e+00,2.67e-01
1.50e+00,3.87e-01
1.35e+00,3.15e-01
1.29e+00,3.04e-01
1.26e+00,2.88e-01
1.24e+00,2.83e-01
1.24e+00,2.84e-01
1.22e+00,2.77e-01
1.21e+00,2.77e-01
1.21e+00,2.78e-01
1.19e+00,2.77e-01
