5.09e+00,9.44e-01
4.06e+00,5.67e-01
3.88e+00,4.67e-01
3.76e+00,5.33e-01
3.67e+00,4.46e-01
3.63e+00,4.42e-01
3.50e+00,3.94e-01
3.40e+00,3.80e-01
3.42e+00,3.16e-01
3.20e+00,3.14e-01
4.55e+00,8.11e-01
3.88e+00,5.62e-01
3.79e+00,5.13e-01
3.61e+00,4.94e-01
3.53e+00,4.51e-01
3.42e+00,4.05e-01
3.32e+00,3.49e-01
3.17e+00,3.34e-01
3.10e+00,2.85e-01
3.06e+00,2.65e-01
3.16e+00,4.20e-01
2.97e+00,3.72e-01
2.82e+00,3.10e-01
2.72e+00,2.91e-01
2.61e+00,2.87e-01
2.52e+00,2.29e-01
2.46e+00,2.22e-01
2.38e+00,2.34e-01
2.33e+00,2.31e-01
2.34e+00,2.16e-01
2.40e+00,3.75e-01
2.26e+00,3.39e-01
2.18e+00,3.02e-01
2.11e+00,3.00e-01
2.01e+00,2.73e-01
2.00e+00,2.61e-01
2.01e+00,2.42e-01
1.96e+00,2.67e-01
1.91e+00,2.41e-01
1.91e+00,2.54e-01
2.05e+00,3.24e-01
1.95e+00,2.50e-01
1.91e+00,2.40e-01
1.83e+00,2.46e-01
1.79e+00,2.46e-01
1.79e+00,2.35e-01
1.76e+00,2.26e-01
1.71e+00,2.30e-01
1.69e+00,2.18e-01
1.72e+00,2.19e-01
2.14e+00,3.56e-01
1.93e+00,3.02e-01
1.86e+00,2.77e-01
1.81e+00,2.43e-01
1.78e+00,2.49e-01
1.75e+00,2.47e-01
1.69e+00,2.24e-01
1.71e+00,2.47e-01
1.66e+00,2.14e-01
1.63e+00,2.27e-01
1.80e+00,3.16e-01
1.69e+00,2.99e-01
1.67e+00,2.63e-01
1.61e+00,2.63e-01
1.62e+00,2.49e-01
1.57e+00,2.49e-01
1.56e+00,2.40e-01
1.54e+00,2.39e-01
1.54e+00,2.26e-01
1.53e+00,2.44e-01
1.62e+00,2.98e-01
1.59e+00,2.68e-01
1.52e+00,2.47e-01
1.52e+00,2.49e-01
1.50e+00,2.61e-01
1.50e+00,2.38e-01
1.48e+00,2.37e-01
1.47e+00,2.37e-01
1.49e+00,2.55e-01
1.48e+00,2.35e-01
1.70e+00,3.48e-01
1.62e+00,2.95e-01
1.59e+00,2.89e-01
1.52e+00,2.98e-01
1.50e+00,2.75e-01
1.47e+00,2.63e-01
1.46e+00,2.37e-01
1.44e+00,2.95e-01
1.44e+00,2.43e-01
1.44e+00,2.43e-01
1.74e+00,3.50e-01
1.63e+00,3.35e-01
1.54e+00,2.93e-01
1.49e+00,2.88e-01
1.49e+00,2.79e-01
1.46e+00,2.63e-01
1.44e+00,2.64e-01
1.46e+00,2.67e-01
1.44e+00,2.58e-01
1.42e+00,2.58e-01
1.51e+00,3.06e-01
1.44e+00,2.71e-01
1.40e+00,2.76e-01
1.40e+00,2.65e-01
1.38e+00,2.81e-01
1.38e+00,2.70e-01
1.36e+00,2.73e-01
1.36e+00,2.60e-01
1.36e+00,2.62e-01
1.33e+00,2.59e-01
1.41e+00,2.88e-01
1.37e+00,2.75e-01
1.36e+00,2.75e-01
1.34e+00,2.63e-01
1.33e+00,2.65e-01
1.32e+00,2.56e-01
1.34e+00,2.46e-01
1.31e+00,2.57e-01
1.31e+00,2.54e-01
1.29e+00,2.50e-01
1.40e+00,2.84e-01
1.34e+00,2.79e-01
1.31e+00,2.65e-01
1.29e+00,2.70e-01
1.28e+00,2.69e-01
1.29e+00,2.62e-01
1.29e+00,2.48e-01
1.27e+00,2.72e-01
1.28e+00,2.50e-01
1.28e+00,2.61e-01
1.45e+00,3.28e-01
1.36e+00,2.97e-01
1.33e+00,2.95e-01
1.31e+00,2.86e-01
1.26e+00,2.85e-01
1.26e+00,2.69e-01
1.28e+00,2.80e-01
1.27e+00,2.64e-01
1.26e+00,2.67e-01
1.26e+00,2.65e-01
